Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/07/22 08:00:00,05/07/22 09:00:00,0
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/06/22 00:00:00,05/06/22 01:00:00,982
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/05/22 14:00:00,05/05/22 15:00:00,868
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/08/22 11:00:00,05/08/22 12:00:00,59177
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/07/22 15:00:00,05/07/22 16:00:00,0
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/05/22 18:00:00,05/05/22 19:00:00,0
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/06/22 21:00:00,05/06/22 22:00:00,17561
AmazonEC2,RunInstances,EUC1-C3DataTransfer-Out-Bytes,,05/06/22 10:00:00,05/06/22 11:00:00,2131
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/05/22 07:00:00,05/05/22 08:00:00,5683
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/08/22 19:00:00,05/08/22 20:00:00,4552623
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/05/22 07:00:00,05/05/22 08:00:00,129814
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/07/22 18:00:00,05/07/22 19:00:00,15008
AmazonEC2,RunInstances,CAN1-USE1-AWS-In-Bytes,,05/07/22 16:00:00,05/07/22 17:00:00,128093
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/07/22 03:00:00,05/07/22 04:00:00,24983
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/06/22 06:00:00,05/06/22 07:00:00,98783
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/08/22 14:00:00,05/08/22 15:00:00,15
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/06/22 09:00:00,05/06/22 10:00:00,35895
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/07/22 10:00:00,05/07/22 11:00:00,322122547200
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/05/22 00:00:00,05/05/22 01:00:00,2866
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/08/22 04:00:00,05/08/22 05:00:00,609659
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/06/22 04:00:00,05/06/22 05:00:00,92945
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/08/22 05:00:00,05/08/22 06:00:00,5763
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/07/22 05:00:00,05/07/22 06:00:00,1
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/05/22 00:00:00,05/05/22 01:00:00,548267
AmazonEC2,PublicIP-Out,CAN1-DataTransfer-Regional-Bytes,,05/05/22 02:00:00,05/05/22 03:00:00,149571
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/06/22 22:00:00,05/06/22 23:00:00,16296873
AmazonEC2,PublicIP-In,EUW3-USW1-AWS-In-Bytes,,05/06/22 19:00:00,05/06/22 20:00:00,172
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/08/22 02:00:00,05/08/22 03:00:00,2361609
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/07/22 20:00:00,05/07/22 21:00:00,0
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/06/22 15:00:00,05/06/22 16:00:00,60593
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/08/22 10:00:00,05/08/22 11:00:00,55897803
AmazonEC2,PublicIP-In,CAN1-USW1-AWS-In-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,3334892
AmazonEC2,RunInstances,CAN1-USE1-AWS-Out-Bytes,,05/06/22 07:00:00,05/06/22 08:00:00,127864
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/08/22 12:00:00,05/08/22 13:00:00,46405
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/07/22 14:00:00,05/07/22 15:00:00,38
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/07/22 17:00:00,05/07/22 18:00:00,2755
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/08/22 03:00:00,05/08/22 04:00:00,10
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/08/22 18:00:00,05/08/22 19:00:00,2697
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/07/22 04:00:00,05/07/22 05:00:00,15601
AmazonEC2,PublicIP-In,EUW3-USW2-AWS-In-Bytes,,05/06/22 20:00:00,05/06/22 21:00:00,1558
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/07/22 03:00:00,05/07/22 04:00:00,15
AmazonEC2,PublicIP-In,EUW3-EUC1-AWS-In-Bytes,,05/07/22 02:00:00,05/07/22 03:00:00,1589913
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/08/22 07:00:00,05/08/22 08:00:00,4588
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/08/22 16:00:00,05/08/22 17:00:00,8789666
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/06/22 01:00:00,05/06/22 02:00:00,483183820800
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/05/22 03:00:00,05/05/22 04:00:00,31924
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/07/22 20:00:00,05/07/22 21:00:00,102547028
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/07/22 17:00:00,05/07/22 18:00:00,61795
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/05/22 05:00:00,05/05/22 06:00:00,105891
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/05/22 04:00:00,05/05/22 05:00:00,1764
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/07/22 13:00:00,05/07/22 14:00:00,322122547200
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/08/22 11:00:00,05/08/22 12:00:00,15
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/08/22 02:00:00,05/08/22 03:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/05/22 16:00:00,05/05/22 17:00:00,5064
AmazonEC2,PublicIP-Out,CAN1-USW1-AWS-Out-Bytes,,05/07/22 18:00:00,05/07/22 19:00:00,3670
AmazonEC2,PublicIP-Out,CAN1-EUC1-AWS-Out-Bytes,,05/05/22 12:00:00,05/05/22 13:00:00,1888
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/06/22 11:00:00,05/06/22 12:00:00,42942
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/05/22 12:00:00,05/05/22 13:00:00,3047875
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/05/22 04:00:00,05/05/22 05:00:00,17531830
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/08/22 19:00:00,05/08/22 20:00:00,5124200
AmazonEC2,PublicIP-In,CAN1-EUC1-AWS-In-Bytes,,05/07/22 22:00:00,05/07/22 23:00:00,61714
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/07/22 06:00:00,05/07/22 07:00:00,4011727
AmazonEC2,PublicIP-Out,EUW3-USW1-AWS-Out-Bytes,,05/05/22 21:00:00,05/05/22 22:00:00,7015
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/06/22 14:00:00,05/06/22 15:00:00,1698866
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/07/22 02:00:00,05/07/22 03:00:00,7799
AmazonEC2,PublicIP-In,EUC1-APN1-AWS-In-Bytes,,05/06/22 13:00:00,05/06/22 14:00:00,80
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/06/22 06:00:00,05/06/22 07:00:00,15
AmazonEC2,PublicIP-In,EUW3-USW1-AWS-In-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,91314
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/05/22 08:00:00,05/05/22 09:00:00,41247
AmazonEC2,PublicIP-In,EUW3-USE1-AWS-In-Bytes,,05/07/22 06:00:00,05/07/22 07:00:00,1022
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/05/22 01:00:00,05/05/22 02:00:00,40183
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/06/22 14:00:00,05/06/22 15:00:00,58412
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/05/22 13:00:00,05/05/22 14:00:00,24714
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/05/22 14:00:00,05/05/22 15:00:00,23403
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/05/22 22:00:00,05/05/22 23:00:00,1685
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/06/22 23:00:00,05/07/22 00:00:00,113495
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/05/22 07:00:00,05/05/22 08:00:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/06/22 06:00:00,05/06/22 07:00:00,19430040
AmazonEC2,PublicIP-Out,CAN1-DataTransfer-Regional-Bytes,,05/07/22 14:00:00,05/07/22 15:00:00,168012
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/05/22 15:00:00,05/05/22 16:00:00,1788
AmazonEC2,PublicIP-Out,EUW3-USE2-AWS-Out-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,44
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/06/22 10:00:00,05/06/22 11:00:00,76406
AmazonEC2,RunInstances,EUC1-C3DataTransfer-Out-Bytes,,05/06/22 05:00:00,05/06/22 06:00:00,1744
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/05/22 21:00:00,05/05/22 22:00:00,18362
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/07/22 02:00:00,05/07/22 03:00:00,322122547200
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/06/22 12:00:00,05/06/22 13:00:00,483183820800
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/08/22 04:00:00,05/08/22 05:00:00,19157
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/06/22 07:00:00,05/06/22 08:00:00,3254939
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/06/22 05:00:00,05/06/22 06:00:00,29686
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 02:00:00,05/05/22 03:00:00,118
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/07/22 22:00:00,05/07/22 23:00:00,12215
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/07/22 03:00:00,05/07/22 04:00:00,21456775
AmazonEC2,PublicIP-Out,EUW3-USW2-AWS-Out-Bytes,,05/07/22 10:00:00,05/07/22 11:00:00,1134
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/05/22 06:00:00,05/05/22 07:00:00,483183820800
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,761756165
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/05/22 18:00:00,05/05/22 19:00:00,4391143
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/08/22 09:00:00,05/08/22 10:00:00,20999
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/08/22 12:00:00,05/08/22 13:00:00,44521
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/06/22 09:00:00,05/06/22 10:00:00,1117
AmazonEC2,RunInstances,EUW3-CloudFront-Out-Bytes,,05/07/22 00:00:00,05/07/22 01:00:00,3446
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/08/22 07:00:00,05/08/22 08:00:00,1285
AmazonEC2,PublicIP-Out,EUW3-USW1-AWS-Out-Bytes,,05/05/22 10:00:00,05/05/22 11:00:00,29342
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/08/22 00:00:00,05/08/22 01:00:00,17000
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/06/22 07:00:00,05/06/22 08:00:00,322122547200
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/05/22 15:00:00,05/05/22 16:00:00,1247850
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/06/22 01:00:00,05/06/22 02:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/07/22 00:00:00,05/07/22 01:00:00,3637
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/06/22 06:00:00,05/06/22 07:00:00,59756
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/05/22 19:00:00,05/05/22 20:00:00,6276
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/08/22 05:00:00,05/08/22 06:00:00,79179
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/06/22 19:00:00,05/06/22 20:00:00,41211
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/08/22 22:00:00,05/08/22 23:00:00,19309
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/07/22 05:00:00,05/07/22 06:00:00,2585
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/08/22 05:00:00,05/08/22 06:00:00,807
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/07/22 13:00:00,05/07/22 14:00:00,4733
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/05/22 09:00:00,05/05/22 10:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/08/22 02:00:00,05/08/22 03:00:00,483183820800
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/05/22 15:00:00,05/05/22 16:00:00,1626287
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/08/22 03:00:00,05/08/22 04:00:00,6025060
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/07/22 12:00:00,05/07/22 13:00:00,2282
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/05/22 12:00:00,05/05/22 13:00:00,2187
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/07/22 01:00:00,05/07/22 02:00:00,17974
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/07/22 02:00:00,05/07/22 03:00:00,99064
AmazonEC2,PublicIP-In,EUW3-USW1-AWS-In-Bytes,,05/07/22 05:00:00,05/07/22 06:00:00,10774
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/08/22 10:00:00,05/08/22 11:00:00,6136
AmazonEC2,PublicIP-Out,CAN1-EU-AWS-Out-Bytes,,05/07/22 17:00:00,05/07/22 18:00:00,28050
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/05/22 10:00:00,05/05/22 11:00:00,7057959
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/08/22 18:00:00,05/08/22 19:00:00,13859125
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 19:00:00,05/05/22 20:00:00,5
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/05/22 10:00:00,05/05/22 11:00:00,14420
AmazonEC2,PublicIP-In,CAN1-DataTransfer-Regional-Bytes,,05/08/22 08:00:00,05/08/22 09:00:00,1723
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/06/22 22:00:00,05/06/22 23:00:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/07/22 21:00:00,05/07/22 22:00:00,322122547200
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/07/22 14:00:00,05/07/22 15:00:00,29430131
AmazonEC2,PublicIP-In,CAN1-APN1-AWS-In-Bytes,,05/07/22 17:00:00,05/07/22 18:00:00,23346
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/05/22 21:00:00,05/05/22 22:00:00,15
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/08/22 07:00:00,05/08/22 08:00:00,9522034
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,05/05/22 00:00:00,05/05/22 01:00:00,48832
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/06/22 22:00:00,05/06/22 23:00:00,198553579
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/05/22 17:00:00,05/05/22 18:00:00,15
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/05/22 09:00:00,05/05/22 10:00:00,55218
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/06/22 17:00:00,05/06/22 18:00:00,60351
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/05/22 02:00:00,05/05/22 03:00:00,15
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/07/22 07:00:00,05/07/22 08:00:00,36785
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/08/22 15:00:00,05/08/22 16:00:00,63027
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/07/22 12:00:00,05/07/22 13:00:00,380240
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/06/22 08:00:00,05/06/22 09:00:00,322122547200
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/07/22 05:00:00,05/07/22 06:00:00,483183820800
AmazonEC2,PublicIP-In,EUW3-USE1-AWS-In-Bytes,,05/08/22 09:00:00,05/08/22 10:00:00,2044
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,51564020
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/07/22 07:00:00,05/07/22 08:00:00,1195724
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/05/22 23:00:00,05/06/22 00:00:00,0
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/05/22 12:00:00,05/05/22 13:00:00,57136
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/07/22 04:00:00,05/07/22 05:00:00,10
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/08/22 16:00:00,05/08/22 17:00:00,9293
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/07/22 23:00:00,05/08/22 00:00:00,22074368
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/06/22 02:00:00,05/06/22 03:00:00,2260
AmazonEC2,PublicIP-Out,CAN1-USE2-AWS-Out-Bytes,,05/07/22 17:00:00,05/07/22 18:00:00,9410
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/07/22 12:00:00,05/07/22 13:00:00,77640
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/06/22 14:00:00,05/06/22 15:00:00,1308462
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/06/22 21:00:00,05/06/22 22:00:00,8589934592
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/08/22 17:00:00,05/08/22 18:00:00,32212254720
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/06/22 22:00:00,05/06/22 23:00:00,15
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/05/22 19:00:00,05/05/22 20:00:00,21124
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/08/22 09:00:00,05/08/22 10:00:00,56591
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/07/22 22:00:00,05/07/22 23:00:00,51172
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/07/22 14:00:00,05/07/22 15:00:00,15
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 10:00:00,05/05/22 11:00:00,16130
AmazonEC2,PublicIP-In,EUW3-APS2-AWS-In-Bytes,,05/08/22 22:00:00,05/08/22 23:00:00,40233
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/08/22 13:00:00,05/08/22 14:00:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/05/22 21:00:00,05/05/22 22:00:00,1509786
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/05/22 23:00:00,05/06/22 00:00:00,32212254720
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/06/22 12:00:00,05/06/22 13:00:00,1
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/05/22 08:00:00,05/05/22 09:00:00,29235
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/08/22 18:00:00,05/08/22 19:00:00,3489
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/07/22 16:00:00,05/07/22 17:00:00,74184595
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/07/22 01:00:00,05/07/22 02:00:00,56888
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/06/22 19:00:00,05/06/22 20:00:00,322122547200
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/05/22 00:00:00,05/05/22 01:00:00,4483699
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/07/22 03:00:00,05/07/22 04:00:00,2755
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 19:00:00,05/05/22 20:00:00,3103
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/07/22 23:00:00,05/08/22 00:00:00,1
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/08/22 13:00:00,05/08/22 14:00:00,9114438
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/06/22 06:00:00,05/06/22 07:00:00,17270
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/07/22 22:00:00,05/07/22 23:00:00,1638077
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/08/22 10:00:00,05/08/22 11:00:00,483183820800
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/06/22 11:00:00,05/06/22 12:00:00,21799
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/07/22 19:00:00,05/07/22 20:00:00,30177
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/05/22 18:00:00,05/05/22 19:00:00,309970
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/06/22 20:00:00,05/06/22 21:00:00,3244
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/08/22 02:00:00,05/08/22 03:00:00,0
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/07/22 20:00:00,05/07/22 21:00:00,3738315
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/08/22 19:00:00,05/08/22 20:00:00,34577
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/07/22 23:00:00,05/08/22 00:00:00,15
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/05/22 11:00:00,05/05/22 12:00:00,1586224
AmazonEC2,RunInstances,EUW3-CloudFront-In-Bytes,,05/07/22 12:00:00,05/07/22 13:00:00,11238
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/07/22 16:00:00,05/07/22 17:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-CAN1-AWS-Out-Bytes,,05/08/22 06:00:00,05/08/22 07:00:00,1610
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/08/22 14:00:00,05/08/22 15:00:00,8589934592
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/05/22 00:00:00,05/05/22 01:00:00,483183820800
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/06/22 16:00:00,05/06/22 17:00:00,13648
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/07/22 14:00:00,05/07/22 15:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/08/22 15:00:00,05/08/22 16:00:00,5970
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/05/22 09:00:00,05/05/22 10:00:00,62297
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/07/22 03:00:00,05/07/22 04:00:00,6246392
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/08/22 15:00:00,05/08/22 16:00:00,32354
AmazonEC2,PublicIP-Out,CAN1-APS1-AWS-Out-Bytes,,05/07/22 14:00:00,05/07/22 15:00:00,31450
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/05/22 01:00:00,05/05/22 02:00:00,480082
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/08/22 15:00:00,05/08/22 16:00:00,33204
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/08/22 05:00:00,05/08/22 06:00:00,623259
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/08/22 16:00:00,05/08/22 17:00:00,1920
AmazonEC2,PublicIP-In,CAN1-APS2-AWS-In-Bytes,,05/07/22 16:00:00,05/07/22 17:00:00,38341
AmazonEC2,PublicIP-In,USW2-USE2-AWS-In-Bytes,,05/07/22 16:00:00,05/07/22 17:00:00,70818
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/08/22 02:00:00,05/08/22 03:00:00,2253
